q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
1637666.9642301816,1637666.9642301816,1011971253.3909509,0.0,1.9035445806531326,1.6,3.0,1637666.9642301816,1.3980323781432755,0.9550496341676574,3.4737445074745636,0.38156387313135914,0.38156387313135914,0.38156387313135914,1.6,0.032,0,0,1,400.0,0.08,1011971253.3909509,0.5,0.3,400.0,1,0,1,220,lagrangian_ppo,2027,800.0
1372737.9932680698,1372737.9932680698,1013608520.3551811,0.0,1.9851084537844916,1.6,3.0,1372737.9932680698,0.49104501233131526,0.9633643633762898,3.386957646520034,0.40326058836999146,0.40326058836999146,0.40326058836999146,1.6,0.032,0,0,1,400.0,0.08,1013608520.3551811,0.5,0.3,400.0,1,0,1,221,lagrangian_ppo,2027,800.0
1708021.4753649242,1708021.4753649242,1014980858.3484491,0.0,2.088369042154483,1.6,3.0,1708021.4753649242,1.6182759849901975,0.9527673684204188,3.497385084567945,0.37565372885801374,0.37565372885801374,0.37565372885801374,1.6,0.032,0,0,1,400.0,0.08,1014980858.3484491,0.5,0.3,400.0,1,0,1,222,lagrangian_ppo,2027,800.0
459167.89279167645,459167.89279167645,1016688479.823814,0.0,2.164022771012497,1.1692307692307693,1.0,459167.89279167645,-4.262598976800103,0.9632186258134883,3.1309743211212595,0.4672564197196851,0.4672564197196851,0.4672564197196851,1.1692307692307693,0.023384615384615386,0,0,1,400.0,0.08,1016688479.823814,0.5,0.3,400.0,1,0,1,223,lagrangian_ppo,2027,800.0
2641247.135797057,2641247.135797057,1017147247.7166057,0.0,2.3312791907321824,1.6,3.0,2641247.135797057,4.018685412119305,0.9193479887255414,3.8297334404517667,0.29256663988705833,0.29256663988705833,0.29256663988705833,1.6,0.032,0,0,0,400.0,0.08,1017147247.7166057,0.5,0.3,400.0,1,0,1,224,lagrangian_ppo,2027,800.0
2156329.534964065,2156329.534964065,1019788094.8524027,0.0,2.3312791907321824,1.6,3.0,2156329.534964065,2.8720969321873375,0.9374624529162835,3.653235694954204,0.33669107626144895,0.33669107626144895,0.33669107626144895,1.6,0.032,0,0,1,400.0,0.08,1019788094.8524027,0.5,0.3,400.0,1,0,1,225,lagrangian_ppo,2027,800.0
1293152.786300163,1293152.786300163,1021944024.3873668,0.0,2.3679702669936313,1.6,3.0,1293152.786300163,0.18969134556254552,0.9657777608764235,3.3616066658187744,0.40959833354530645,0.40959833354530645,0.40959833354530645,1.6,0.032,0,0,1,400.0,0.08,1021944024.3873668,0.5,0.3,400.0,1,0,1,226,lagrangian_ppo,2027,800.0
2083208.9625485702,2083208.9625485702,1023236777.173667,0.0,2.477568600538938,1.6,3.0,2083208.9625485702,2.6826054642344443,0.9400507038613825,3.6272533692512905,0.3431866576871773,0.3431866576871773,0.3431866576871773,1.6,0.032,0,0,1,400.0,0.08,1023236777.173667,0.5,0.3,400.0,1,0,1,227,lagrangian_ppo,2027,800.0
1929265.8120709122,1929265.8120709122,1025319586.1362156,0.0,2.5207552582261155,1.6,3.0,1929265.8120709122,2.2660162677350275,0.9453813486788272,3.573233273876654,0.35669168153083647,0.35669168153083647,0.35669168153083647,1.6,0.032,0,0,1,400.0,0.08,1025319586.1362156,0.5,0.3,400.0,1,0,1,228,lagrangian_ppo,2027,800.0
1900685.4941451317,1900685.4941451317,1027248451.9482865,0.0,2.577446939756952,1.6,3.0,1900685.4941451317,2.18580499291373,0.9463535525161372,3.563312249417777,0.3591719376455557,0.3591719376455557,0.3591719376455557,1.6,0.032,0,0,1,400.0,0.08,1027248451.9482865,0.5,0.3,400.0,1,0,1,229,lagrangian_ppo,2027,800.0
1642234.8535072787,1642234.8535072787,1029148737.4424317,0.0,2.6366188774025074,1.6,3.0,1642234.8535072787,1.4125653158435574,0.9549024129517633,3.4752720945560283,0.381181976360993,0.381181976360993,0.381181976360993,1.6,0.032,0,0,1,400.0,0.08,1029148737.4424317,0.5,0.3,400.0,1,0,1,230,lagrangian_ppo,2027,800.0
1553384.0211702122,1553384.0211702122,1030790572.295939,0.0,2.7178008537635003,1.6,3.0,1553384.0211702122,1.123686448481716,0.9577423378396904,3.4457447671365755,0.3885638082158561,0.3885638082158561,0.3885638082158561,1.6,0.032,0,0,1,400.0,0.08,1030790572.295939,0.5,0.3,400.0,1,0,1,231,lagrangian_ppo,2027,800.0
1318635.5397362364,1318635.5397362364,1032343556.3171092,0.0,2.8063646619793565,1.6,3.0,1318635.5397362364,0.287867794346246,0.9650091734244817,3.369686703753571,0.4075783240616072,0.4075783240616072,0.4075783240616072,1.6,0.032,0,0,1,400.0,0.08,1032343556.3171092,0.5,0.3,400.0,1,0,1,232,lagrangian_ppo,2027,800.0
1654239.7595911846,1654239.7595911846,1033661791.8568455,0.0,2.9139429860409636,1.6,3.0,1654239.7595911846,1.4506016422454664,0.954514866663006,3.4792916386209396,0.3801770903447651,0.3801770903447651,0.3801770903447651,1.6,0.032,0,0,1,400.0,0.08,1033661791.8568455,0.5,0.3,400.0,1,0,1,233,lagrangian_ppo,2027,800.0
1888423.0624700957,1888423.0624700957,1035315631.6164367,0.0,2.9941200763857285,1.6,3.0,1888423.0624700957,2.1510956638958776,0.9467690185955102,3.5590664326947836,0.36023339182630404,0.36023339182630404,0.36023339182630404,1.6,0.032,0,0,1,400.0,0.08,1035315631.6164367,0.5,0.3,400.0,1,0,1,234,lagrangian_ppo,2027,800.0
1671457.2921384922,1671457.2921384922,1037203654.6789068,0.0,3.0543534682120326,1.6,3.0,1671457.2921384922,1.5047600433654482,0.9539574409199716,3.485068787960855,0.3787328030097863,0.3787328030097863,0.3787328030097863,1.6,0.032,0,0,1,400.0,0.08,1037203654.6789068,0.5,0.3,400.0,1,0,1,235,lagrangian_ppo,2027,800.0
2347433.0902499426,2347433.0902499426,1038874711.9710453,0.0,3.133086271221819,1.6,3.0,2347433.0902499426,3.3450346407153386,0.9305232262356926,3.7220139101806193,0.31949652245484517,0.31949652245484517,0.31949652245484517,1.6,0.032,0,0,1,400.0,0.08,1038874711.9710453,0.5,0.3,400.0,1,0,1,236,lagrangian_ppo,2027,800.0
1707423.129551432,1707423.129551432,1041221745.0612952,0.0,3.152582793676664,1.6,3.0,1707423.129551432,1.6164344284756158,0.9527869121001822,3.4971830204704046,0.3757042448823988,0.3757042448823988,0.3757042448823988,1.6,0.032,0,0,1,400.0,0.08,1041221745.0612952,0.5,0.3,400.0,1,0,1,237,lagrangian_ppo,2027,800.0
418972.87261943275,418972.87261943275,1042928768.1908466,0.0,3.228287038559063,1.3846153846153846,1.0,418972.87261943275,-4.724018596349524,0.9668639023579442,3.117804849029074,0.47054878774273146,0.47054878774273146,0.47054878774273146,1.3846153846153846,0.027692307692307693,0,0,1,400.0,0.08,1042928768.1908466,0.5,0.3,400.0,1,0,1,238,lagrangian_ppo,2027,800.0
1779866.545389844,1779866.545389844,1043347341.063466,0.0,3.3988358263017946,1.6,3.0,1779866.545389844,1.8356771577665878,0.950403915395359,3.521770561026403,0.3695573597433992,0.3695573597433992,0.3695573597433992,1.6,0.032,0,0,1,400.0,0.08,1043347341.063466,0.5,0.3,400.0,1,0,1,239,lagrangian_ppo,2027,800.0
1502796.2535521952,1502796.2535521952,1045126807.6088558,0.0,3.4683931860451938,1.6,3.0,1502796.2535521952,0.9530280168434819,0.9593370997794762,3.4291112598880917,0.39272218502797707,0.39272218502797707,0.39272218502797707,1.6,0.032,0,0,1,400.0,0.08,1045126807.6088558,0.5,0.3,400.0,1,0,1,240,lagrangian_ppo,2027,800.0
1686387.001431594,1686387.001431594,1046629203.862408,0.0,3.561115371073171,1.4923076923076923,3.0,1686387.001431594,1.5513532108656385,0.953472551154844,3.49008993522844,0.37747751619289,0.37747751619289,0.37747751619289,1.4923076923076923,0.02984615384615385,0,0,1,400.0,0.08,1046629203.862408,0.5,0.3,400.0,1,0,1,241,lagrangian_ppo,2027,800.0
1594479.730172067,1594479.730172067,1048315190.8638396,0.0,3.6385928872660607,1.6,3.0,1594479.730172067,1.2589534615063203,0.9564349995208024,3.4593528724663463,0.3851617818834135,0.3851617818834135,0.3851617818834135,1.6,0.032,0,0,1,400.0,0.08,1048315190.8638396,0.5,0.3,400.0,1,0,1,242,lagrangian_ppo,2027,800.0
1922065.8789388821,1922065.8789388821,1049909270.5940117,0.0,3.723754669149474,1.6,3.0,1922065.8789388821,2.2458989598403045,0.9456267765290465,3.5707306747968564,0.3573173313007859,0.3573173313007859,0.3573173313007859,1.6,0.032,0,0,1,400.0,0.08,1049909270.5940117,0.5,0.3,400.0,1,0,1,243,lagrangian_ppo,2027,800.0
1745004.2799713407,1745004.2799713407,1051830936.4729506,0.0,3.78107200045026,1.6,3.0,1745004.2799713407,1.731092929822183,0.9515549296273591,3.509907383060826,0.3725231542347935,0.3725231542347935,0.3725231542347935,1.6,0.032,0,0,1,400.0,0.08,1051830936.4729506,0.5,0.3,400.0,1,0,1,244,lagrangian_ppo,2027,800.0
1323104.552641492,1323104.552641492,1053575540.7529219,0.0,3.8535951546850535,1.6,3.0,1323104.552641492,0.3049177144220234,0.9648739794442139,3.3711073584249487,0.4072231603937629,0.4072231603937629,0.4072231603937629,1.6,0.032,0,0,1,400.0,0.08,1053575540.7529219,0.5,0.3,400.0,1,0,1,245,lagrangian_ppo,2027,800.0
1969002.1441910246,1969002.1441910246,1054898245.3055634,0.0,3.9608183150788165,1.6,3.0,1969002.1441910246,2.375985197057159,0.944020623566608,3.5870845254895425,0.3532288686276143,0.3532288686276143,0.3532288686276143,1.6,0.032,0,0,1,400.0,0.08,1054898245.3055634,0.5,0.3,400.0,1,0,1,246,lagrangian_ppo,2027,800.0
1844418.8241363815,1844418.8241363815,1056866847.4497545,0.0,4.014047183706431,1.6,3.0,1844418.8241363815,2.0250386290359996,0.9482517666907209,3.5438845007274598,0.3640288748181351,0.3640288748181351,0.3640288748181351,1.6,0.032,0,0,1,400.0,0.08,1056866847.4497545,0.5,0.3,400.0,1,0,1,247,lagrangian_ppo,2027,800.0
