q_bps,S_eff_bps,z_lat,z_eng,z_sem,P,B,rate,sinr_db,per,mos,sWER_raw,sWER_clip,sWER,P_tx_W,E_slot_J,violate_lat,violate_eng,violate_sem,arrivals_bps,delta_queue_used,Q_t_used,energy_budget_per_slot_j,semantic_budget,latency_budget_q_bps,action_in_guard_set,fallback_used,feasible_set_nonempty,t,algorithm,seed,V
3307623.879856994,3307623.879856994,88560294.2357284,0.0,0.0,1.4923076923076923,3.0,3307623.879856994,5.368081240633175,0.8916045190917127,4.077433929265731,0.23064151768356722,0.23064151768356722,0.23064151768356722,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,88560294.2357284,0.5,0.3,400.0,1,0,1,28,lagrangian_ppo,2026,800.0
3428624.104054095,3428624.104054095,91867518.11558539,0.0,0.0,1.4923076923076923,3.0,3428624.104054095,5.592622077672023,0.8861929369917066,4.122023086900866,0.21949422827478351,0.21949422827478351,0.21949422827478351,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,91867518.11558539,0.5,0.3,400.0,1,0,1,29,lagrangian_ppo,2026,800.0
4165046.2983919177,4165046.2983919177,95295742.21963948,0.0,0.0,1.4923076923076923,3.0,4165046.2983919177,6.860431079278731,0.8506292657813613,4.381448165248013,0.1546379586879968,0.1546379586879968,0.1546379586879968,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,95295742.21963948,0.5,0.3,400.0,1,0,1,30,lagrangian_ppo,2026,800.0
3211515.1744649885,3211515.1744649885,99460388.5180314,0.0,0.0,1.0615384615384615,3.0,3211515.1744649885,5.185804468980177,0.8958190437736588,4.041820903754551,0.2395447740613624,0.2395447740613624,0.2395447740613624,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,99460388.5180314,0.5,0.3,400.0,1,0,1,31,lagrangian_ppo,2026,800.0
2984957.1045585913,2984957.1045585913,102671503.69249639,0.0,0.0,1.4923076923076923,3.0,2984957.1045585913,4.740970815867558,0.9054655232148132,3.957493192965354,0.26062670175866154,0.26062670175866154,0.26062670175866154,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,102671503.69249639,0.5,0.3,400.0,1,0,1,32,lagrangian_ppo,2026,800.0
4593355.096201497,4593355.096201497,105656060.79705498,0.0,0.0,1.4923076923076923,3.0,4593355.096201497,7.536055550338985,0.8277784024418686,4.5166838738980815,0.12082903152547965,0.12082903152547965,0.12082903152547965,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,105656060.79705498,0.5,0.3,400.0,1,0,1,33,lagrangian_ppo,2026,800.0
2462948.801686355,2462948.801686355,110249015.89325647,0.0,0.0,1.0615384615384615,2.0,2462948.801686355,4.3074190617070816,0.8738846998460943,3.879343659995568,0.28016408500110795,0.28016408500110795,0.28016408500110795,1.0615384615384615,0.02123076923076923,0,0,0,400.0,0.08,110249015.89325647,0.5,0.3,400.0,1,0,1,34,lagrangian_ppo,2026,800.0
2408611.435795853,2408611.435795853,112711564.69494283,0.0,0.0,1.4923076923076923,2.0,2408611.435795853,4.163953442072973,0.8777211326508374,3.8544419539762957,0.28638951150592606,0.28638951150592606,0.28638951150592606,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,112711564.69494283,0.5,0.3,400.0,1,0,1,35,lagrangian_ppo,2026,800.0
2828206.363698879,2828206.363698879,115119776.13073869,0.0,0.0,1.6,2.0,2828206.363698879,5.224286456930532,0.8466278763305143,4.049292309458523,0.23767692263536924,0.23767692263536924,0.23767692263536924,1.6,0.032,0,0,0,400.0,0.08,115119776.13073869,0.5,0.3,400.0,1,0,1,36,lagrangian_ppo,2026,800.0
4703774.524664395,4703774.524664395,117947582.49443758,0.0,0.0,1.3846153846153846,3.0,4703774.524664395,7.704350867759009,0.8216194426422403,4.549025900174167,0.11274352495645829,0.11274352495645829,0.11274352495645829,1.3846153846153846,0.027692307692307693,0,0,0,400.0,0.08,117947582.49443758,0.5,0.3,400.0,1,0,1,37,lagrangian_ppo,2026,800.0
2846698.978013302,2846698.978013302,122650957.01910198,0.0,0.0,1.276923076923077,2.0,2846698.978013302,5.2687530787107235,0.8451784563373609,4.057957703701474,0.23551057407463144,0.23551057407463144,0.23551057407463144,1.276923076923077,0.02553846153846154,0,0,0,400.0,0.08,122650957.01910198,0.5,0.3,400.0,1,0,1,38,lagrangian_ppo,2026,800.0
3244582.051677626,3244582.051677626,125497255.99711528,0.0,0.0,1.1692307692307693,3.0,3244582.051677626,5.248925898189118,0.8943773196025897,4.054089704658482,0.23647757383537954,0.23647757383537954,0.23647757383537954,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,125497255.99711528,0.5,0.3,400.0,1,0,1,39,lagrangian_ppo,2026,800.0
3895092.087092189,3895092.087092189,128741438.04879291,0.0,0.0,0.9538461538461538,3.0,3895092.087092189,6.4132483355310645,0.8642010633135967,4.289471517612126,0.1776321205969683,0.1776321205969683,0.1776321205969683,0.9538461538461538,0.019076923076923075,0,0,0,400.0,0.08,128741438.04879291,0.5,0.3,400.0,1,0,1,40,lagrangian_ppo,2026,800.0
2792759.2036022367,2792759.2036022367,132636130.1358851,0.0,0.0,0.7384615384615385,3.0,2792759.2036022367,4.344847601928933,0.9133381433404856,3.8859206283244525,0.2785198429188869,0.2785198429188869,0.2785198429188869,0.7384615384615385,0.01476923076923077,0,0,0,400.0,0.08,132636130.1358851,0.5,0.3,400.0,1,0,1,41,lagrangian_ppo,2026,800.0
3689495.611396694,3689495.611396694,135428489.33948734,0.0,0.0,1.1692307692307693,3.0,3689495.611396694,6.0597156553977225,0.8741182147246226,4.216744645347858,0.1958138386630354,0.1958138386630354,0.1958138386630354,1.1692307692307693,0.023384615384615386,0,0,0,400.0,0.08,135428489.33948734,0.5,0.3,400.0,1,0,1,42,lagrangian_ppo,2026,800.0
5155444.903854712,5155444.903854712,139117584.95088404,0.0,0.0,1.4923076923076923,3.0,5155444.903854712,8.371271475586985,0.7952570575815555,4.668965880285651,0.08275852992858745,0.08275852992858745,0.08275852992858745,1.4923076923076923,0.02984615384615385,0,0,0,400.0,0.08,139117584.95088404,0.5,0.3,400.0,1,0,1,43,lagrangian_ppo,2026,800.0
2766091.287905411,2766091.287905411,144272629.85473874,0.0,0.0,0.8461538461538463,3.0,2766091.287905411,4.288375741437343,0.9144083722449696,3.876010039157552,0.28099749021061204,0.28099749021061204,0.28099749021061204,0.8461538461538463,0.016923076923076926,0,0,0,400.0,0.08,144272629.85473874,0.5,0.3,400.0,1,0,1,44,lagrangian_ppo,2026,800.0
