timestamp,algorithm,seed,time_slot,V,window,grid_density,scenario_id,mos,swer,s_t,D_t,q_semantic,q_energy,violation_flag,q_violate_flag,d_violate_flag,energy_violate_flag,D_bar,V_T,S,drift_level,power,slot_duration_ms,energy_cum
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,39,800.0,250,14,stationary,3.805088638412168,0.298727840396958,1.0,0.298727840396958,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,0.9766153846153847
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,40,800.0,250,14,stationary,4.289471517612126,0.1776321205969683,1.0,0.1776321205969683,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,0.9956923076923078
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,41,800.0,250,14,stationary,4.131368950750374,0.2171577623124066,1.0,0.2171577623124066,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,1.0255384615384615
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,42,800.0,250,14,stationary,4.131535733782339,0.21711606655441507,1.0,0.21711606655441507,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,1.0467692307692307
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,43,800.0,250,14,stationary,3.810373051935821,0.29740673701604475,1.0,0.29740673701604475,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.0787692307692307
2025-12-02T02:55:53.487396Z,lagrangian_ppo,2029,44,800.0,250,14,stationary,4.062925851027035,0.23426853724324112,1.0,0.23426853724324112,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.1107692307692307
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,45,800.0,250,14,stationary,3.966342580329706,0.25841435491757353,1.0,0.25841435491757353,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,1.134153846153846
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,46,800.0,250,14,stationary,3.8123836634887263,0.29690408412781844,1.0,0.29690408412781844,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.166153846153846
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,47,800.0,250,14,stationary,3.9872728238009856,0.25318179404975355,1.0,0.25318179404975355,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,1.196
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,48,800.0,250,14,stationary,3.8699399690600433,0.28251500773498917,1.0,0.28251500773498917,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,1.215076923076923
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,49,800.0,250,14,stationary,3.8341947813164055,0.2914513046708987,1.0,0.2914513046708987,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,1.2319999999999998
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,50,800.0,250,14,stationary,3.818770167565372,0.29530745810865694,1.0,0.29530745810865694,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,1.253230769230769
2025-12-02T02:55:53.488396Z,lagrangian_ppo,2029,51,800.0,250,14,stationary,3.9248174147318107,0.2687956463170474,1.0,0.2687956463170474,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,1.272307692307692
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,52,800.0,250,14,stationary,4.096653048088865,0.22583673797778378,1.0,0.22583673797778378,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,1.3021538461538458
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,53,800.0,250,14,stationary,3.909346823397854,0.2726632941505365,1.0,0.2726632941505365,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,1.325538461538461
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,54,800.0,250,14,stationary,4.676485599032693,0.08087860024182662,1.0,0.08087860024182662,,,0,0,0,0,0.3,10.0,5,low,1.4923076923076923,20.0,1.355384615384615
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,55,800.0,250,14,stationary,4.998728293740201,0.0003179265649498375,1.0,0.0003179265649498375,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,1.3766153846153841
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,56,800.0,250,14,stationary,4.8929450111169,0.02676374722077497,1.0,0.02676374722077497,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,1.4021538461538456
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,57,800.0,250,14,stationary,4.9013818977006665,0.024654525574833303,1.0,0.024654525574833303,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,1.4276923076923071
2025-12-02T02:55:53.489402Z,lagrangian_ppo,2029,58,800.0,250,14,stationary,4.97794623092941,0.005513442267647529,1.0,0.005513442267647529,,,0,0,0,0,0.3,10.0,5,low,0.7384615384615385,20.0,1.442461538461538
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,59,800.0,250,14,stationary,4.894034124426767,0.026491468893308247,1.0,0.026491468893308247,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,1.4593846153846148
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,60,800.0,250,14,stationary,4.8640615114902666,0.0339846221274334,1.0,0.0339846221274334,,,0,0,0,0,0.3,10.0,5,low,0.5230769230769231,20.0,1.4698461538461534
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,61,800.0,250,14,stationary,4.999141123297714,0.00021471917557154096,1.0,0.00021471917557154096,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.5018461538461534
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,62,800.0,250,14,stationary,4.999999982063382,4.4841546423572824e-09,1.0,4.4841546423572824e-09,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,1.527384615384615
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,63,800.0,250,14,stationary,4.915553809381024,0.02111154765474419,1.0,0.02111154765474419,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.5356923076923072
2025-12-02T02:55:53.490396Z,lagrangian_ppo,2029,64,800.0,250,14,stationary,4.283180485786547,0.1792048785533633,1.0,0.1792048785533633,,,0,0,0,0,0.3,10.0,5,low,0.3076923076923077,20.0,1.5418461538461534
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,65,800.0,250,14,stationary,4.995744045918623,0.0010639885203442008,1.0,0.0010639885203442008,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,1.567384615384615
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,66,800.0,250,14,stationary,4.5903615491523295,0.10240961271191765,1.0,0.10240961271191765,,,0,0,0,0,0.3,10.0,5,low,1.0615384615384615,20.0,1.588615384615384
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,67,800.0,250,14,stationary,4.887046688281771,0.028238327929557237,1.0,0.028238327929557237,,,0,0,0,0,0.3,10.0,5,low,0.8461538461538463,20.0,1.605538461538461
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,68,800.0,250,14,stationary,4.81868882492163,0.045327793769592443,1.0,0.045327793769592443,,,0,0,0,0,0.3,10.0,5,low,0.6307692307692307,20.0,1.6181538461538456
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,69,800.0,250,14,stationary,4.9263430982102685,0.018414225447432767,1.0,0.018414225447432767,,,0,0,0,0,0.3,10.0,5,low,0.7384615384615385,20.0,1.6329230769230765
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,70,800.0,250,14,stationary,4.916568373320983,0.0208579066697544,1.0,0.0208579066697544,,,0,0,0,0,0.3,10.0,5,low,0.5230769230769231,20.0,1.643384615384615
2025-12-02T02:55:53.491396Z,lagrangian_ppo,2029,71,800.0,250,14,stationary,4.943056819880357,0.014235795029910823,1.0,0.014235795029910823,,,0,0,0,0,0.3,10.0,5,low,0.3076923076923077,20.0,1.6495384615384612
2025-12-02T02:55:53.492396Z,lagrangian_ppo,2029,72,800.0,250,14,stationary,4.754708324454114,0.061322918886471546,1.0,0.061322918886471546,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,1.6729230769230765
2025-12-02T02:55:53.492396Z,lagrangian_ppo,2029,73,800.0,250,14,stationary,4.888022091905614,0.02799447702359652,1.0,0.02799447702359652,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.6812307692307689
2025-12-02T02:55:53.492396Z,lagrangian_ppo,2029,74,800.0,250,14,stationary,4.94228120723352,0.014429698191620084,1.0,0.014429698191620084,,,0,0,0,0,0.3,10.0,5,low,0.3076923076923077,20.0,1.687384615384615
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,75,800.0,250,14,stationary,4.995948208246811,0.001012947938297191,1.0,0.001012947938297191,,,0,0,0,0,0.3,10.0,5,low,1.6,20.0,1.719384615384615
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,76,800.0,250,14,stationary,4.9658802453750575,0.008529938656235709,1.0,0.008529938656235709,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.7276923076923074
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,77,800.0,250,14,stationary,4.966471782516268,0.00838205437093306,1.0,0.00838205437093306,,,0,0,0,0,0.3,10.0,5,low,1.1692307692307693,20.0,1.7510769230769228
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,78,800.0,250,14,stationary,4.947679112816844,0.013080221795789045,1.0,0.013080221795789045,,,0,0,0,0,0.3,10.0,5,low,0.5230769230769231,20.0,1.7615384615384613
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,79,800.0,250,14,stationary,4.546526270899492,0.113368432275127,1.0,0.113368432275127,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,1.7806153846153843
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,80,800.0,250,14,stationary,4.972795163796143,0.006801209050964262,1.0,0.006801209050964262,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.7889230769230766
2025-12-02T02:55:53.492909Z,lagrangian_ppo,2029,81,800.0,250,14,stationary,4.649512549663696,0.0876218625840759,1.0,0.0876218625840759,,,0,0,0,0,0.3,10.0,5,low,0.6307692307692307,20.0,1.8015384615384613
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,82,800.0,250,14,stationary,4.633050849952276,0.09173728751193105,1.0,0.09173728751193105,,,0,0,0,0,0.3,10.0,5,low,0.4153846153846154,20.0,1.8098461538461537
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,83,800.0,250,14,stationary,4.87901236461784,0.03024690884553989,1.0,0.03024690884553989,,,0,0,0,0,0.3,10.0,5,low,0.6307692307692307,20.0,1.8224615384615384
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,84,800.0,250,14,stationary,4.604604985271762,0.09884875368205953,1.0,0.09884875368205953,,,0,0,0,0,0.3,10.0,5,low,0.2,20.0,1.8264615384615384
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,85,800.0,250,14,stationary,4.996705371038063,0.0008236572404841955,1.0,0.0008236572404841955,,,0,0,0,0,0.3,10.0,5,low,0.9538461538461538,20.0,1.8455384615384614
2025-12-02T02:55:53.493917Z,lagrangian_ppo,2029,86,800.0,250,14,stationary,4.999836882811562,4.077929710957946e-05,1.0,4.077929710957946e-05,,,0,0,0,0,0.3,10.0,5,low,1.276923076923077,20.0,1.8710769230769229
