P,B,snr_db,per
27.0,7.5,13.8,7.437084347808039e-29
27.0,7.5,14.0,3.513522653057225e-30
27.0,7.5,14.200000000000001,1.437495123937406e-31
27.0,7.5,14.4,5.058819110408598e-33
27.0,7.5,14.600000000000001,1.5205050925338393e-34
27.0,7.5,14.8,3.874307344151279e-36
27.0,7.5,15.0,8.303994874805636e-38
27.0,7.5,15.200000000000001,1.4850015655078828e-39
27.0,7.5,15.4,2.1968822377383841e-41
27.0,7.5,15.600000000000001,2.664680627413012e-43
27.0,7.5,15.8,2.6252921318636373e-45
27.0,7.5,16.0,2.0804065290524662e-47
27.0,7.5,16.2,1.3125030243106842e-49
27.0,7.5,16.400000000000002,6.521798169909098e-52
27.0,7.5,16.6,2.523845740315752e-54
27.0,7.5,16.8,7.517437888173211e-57
27.0,7.5,17.0,1.7022780905982591e-59
27.0,7.5,17.2,2.892905898599972e-62
27.0,7.5,17.400000000000002,3.6400415741538315e-65
27.0,7.5,17.6,3.343450115521817e-68
27.0,7.5,17.8,2.2088087929561157e-71
27.0,7.5,18.0,1.0333581843524649e-74
27.0,7.5,18.2,3.3682936859160607e-78
27.0,7.5,18.400000000000002,7.520371041719571e-82
27.0,7.5,18.6,1.1297808594718345e-85
27.0,7.5,18.8,1.1208956111756016e-89
27.0,7.5,19.0,7.20211955892844e-94
27.0,7.5,19.200000000000003,2.9362137630936533e-98
27.0,7.5,19.400000000000002,7.434232080983252e-103
27.0,7.5,19.6,1.1430250770715548e-107
27.0,7.5,19.8,1.0424067159098035e-112
27.0,7.5,20.0,5.501611081740457e-118
27.0,10.0,0.0,0.06720551273974976
27.0,10.0,0.2,0.059175535171927786
27.0,10.0,0.4,0.05179347361790945
27.0,10.0,0.6000000000000001,0.04504853665949065
27.0,10.0,0.8,0.03892517858033236
27.0,10.0,1.0,0.03340336579256253
27.0,10.0,1.2000000000000002,0.028458932548547
27.0,10.0,1.4000000000000001,0.02406401965516843
27.0,10.0,1.6,0.02018758674557626
27.0,10.0,1.8,0.01679598564584939
27.0,10.0,2.0,0.013853579672368938
27.0,10.0,2.2,0.011323391483287202
27.0,10.0,2.4000000000000004,0.009167760547677971
27.0,10.0,2.6,0.007348990528530003
27.0,10.0,2.8000000000000003,0.005829967002986964
27.0,10.0,3.0,0.004574727017156494
27.0,10.0,3.2,0.0035489639849728676
27.0,10.0,3.4000000000000004,0.0027204543160459092
27.0,10.0,3.6,0.0020593957540748055
27.0,10.0,3.8000000000000003,0.0015386515217864897
27.0,10.0,4.0,0.0011338987480737361
27.0,10.0,4.2,0.0008236840153501504
27.0,10.0,4.4,0.0005893929205514294
27.0,10.0,4.6000000000000005,0.00041514402139084677
27.0,10.0,4.800000000000001,0.00028762021526081177
27.0,10.0,5.0,0.0001958523140593316
27.0,10.0,5.2,0.00013097026044628444
27.0,10.0,5.4,8.593709677231556e-05
27.0,10.0,5.6000000000000005,5.5279552217899585e-05
27.0,10.0,5.800000000000001,3.482713614893862e-05
27.0,10.0,6.0,2.1469148540927097e-05
27.0,10.0,6.2,1.293629859207401e-05
27.0,10.0,6.4,7.610912612480306e-06
27.0,10.0,6.6000000000000005,4.367232172744767e-06
27.0,10.0,6.800000000000001,2.4412203683954456e-06
27.0,10.0,7.0,1.3277094640229938e-06
27.0,10.0,7.2,7.016708435282812e-07
27.0,10.0,7.4,3.5984099120926756e-07
27.0,10.0,7.6000000000000005,1.7882139757960902e-07
27.0,10.0,7.800000000000001,8.598363719176503e-08
27.0,10.0,8.0,3.994156599796087e-08
27.0,10.0,8.200000000000001,1.7895382894881195e-08
27.0,10.0,8.4,7.720117793418609e-09
27.0,10.0,8.6,3.201101325846255e-09
27.0,10.0,8.8,1.2733755796790772e-09
27.0,10.0,9.0,4.850047954299057e-10
27.0,10.0,9.200000000000001,1.76513841634434e-10
27.0,10.0,9.4,6.125247073331523e-11
27.0,10.0,9.600000000000001,2.0221137199250374e-11
27.0,10.0,9.8,6.335832977876791e-12
27.0,10.0,10.0,1.8795288165390832e-12
27.0,10.0,10.200000000000001,5.265285718044149e-13
27.0,10.0,10.4,1.3891539781900427e-13
27.0,10.0,10.600000000000001,3.441968415359743e-14
27.0,10.0,10.8,7.985573971037694e-15
27.0,10.0,11.0,1.7294272364035876e-15
27.0,10.0,11.200000000000001,3.484865839384731e-16
27.0,10.0,11.4,6.511510367587619e-17
27.0,10.0,11.600000000000001,1.1242012356908297e-17
27.0,10.0,11.8,1.7867136203486642e-18
27.0,10.0,12.0,2.6038746102386517e-19
27.0,10.0,12.200000000000001,3.465494582356396e-20
27.0,10.0,12.4,4.194040447810881e-21
27.0,10.0,12.600000000000001,4.594908595293316e-22
27.0,10.0,12.8,4.53587384393647e-23
27.0,10.0,13.0,4.014688368993449e-24
27.0,10.0,13.200000000000001,3.1696836621570577e-25
27.0,10.0,13.4,2.2203138754037866e-26
27.0,10.0,13.600000000000001,1.3721390685850238e-27
27.0,10.0,13.8,7.437084347808039e-29
27.0,10.0,14.0,3.513522653057225e-30
27.0,10.0,14.200000000000001,1.437495123937406e-31
27.0,10.0,14.4,5.058819110408598e-33
27.0,10.0,14.600000000000001,1.5205050925338393e-34
27.0,10.0,14.8,3.874307344151279e-36
27.0,10.0,15.0,8.303994874805636e-38
27.0,10.0,15.200000000000001,1.4850015655078828e-39
27.0,10.0,15.4,2.1968822377383841e-41
27.0,10.0,15.600000000000001,2.664680627413012e-43
27.0,10.0,15.8,2.6252921318636373e-45
27.0,10.0,16.0,2.0804065290524662e-47
27.0,10.0,16.2,1.3125030243106842e-49
27.0,10.0,16.400000000000002,6.521798169909098e-52
27.0,10.0,16.6,2.523845740315752e-54
27.0,10.0,16.8,7.517437888173211e-57
27.0,10.0,17.0,1.7022780905982591e-59
27.0,10.0,17.2,2.892905898599972e-62
27.0,10.0,17.400000000000002,3.6400415741538315e-65
27.0,10.0,17.6,3.343450115521817e-68
27.0,10.0,17.8,2.2088087929561157e-71
27.0,10.0,18.0,1.0333581843524649e-74
27.0,10.0,18.2,3.3682936859160607e-78
27.0,10.0,18.400000000000002,7.520371041719571e-82
27.0,10.0,18.6,1.1297808594718345e-85
27.0,10.0,18.8,1.1208956111756016e-89
27.0,10.0,19.0,7.20211955892844e-94
27.0,10.0,19.200000000000003,2.9362137630936533e-98
27.0,10.0,19.400000000000002,7.434232080983252e-103
27.0,10.0,19.6,1.1430250770715548e-107
27.0,10.0,19.8,1.0424067159098035e-112
27.0,10.0,20.0,5.501611081740457e-118
27.0,12.5,0.0,0.06720551273974976
27.0,12.5,0.2,0.059175535171927786
27.0,12.5,0.4,0.05179347361790945
27.0,12.5,0.6000000000000001,0.04504853665949065
27.0,12.5,0.8,0.03892517858033236
27.0,12.5,1.0,0.03340336579256253
27.0,12.5,1.2000000000000002,0.028458932548547
27.0,12.5,1.4000000000000001,0.02406401965516843
27.0,12.5,1.6,0.02018758674557626
27.0,12.5,1.8,0.01679598564584939
27.0,12.5,2.0,0.013853579672368938
27.0,12.5,2.2,0.011323391483287202
27.0,12.5,2.4000000000000004,0.009167760547677971
27.0,12.5,2.6,0.007348990528530003
27.0,12.5,2.8000000000000003,0.005829967002986964
27.0,12.5,3.0,0.004574727017156494
27.0,12.5,3.2,0.0035489639849728676
27.0,12.5,3.4000000000000004,0.0027204543160459092
27.0,12.5,3.6,0.0020593957540748055
27.0,12.5,3.8000000000000003,0.0015386515217864897
27.0,12.5,4.0,0.0011338987480737361
27.0,12.5,4.2,0.0008236840153501504
27.0,12.5,4.4,0.0005893929205514294
27.0,12.5,4.6000000000000005,0.00041514402139084677
27.0,12.5,4.800000000000001,0.00028762021526081177
27.0,12.5,5.0,0.0001958523140593316
27.0,12.5,5.2,0.00013097026044628444
27.0,12.5,5.4,8.593709677231556e-05
27.0,12.5,5.6000000000000005,5.5279552217899585e-05
27.0,12.5,5.800000000000001,3.482713614893862e-05
27.0,12.5,6.0,2.1469148540927097e-05
27.0,12.5,6.2,1.293629859207401e-05
27.0,12.5,6.4,7.610912612480306e-06
27.0,12.5,6.6000000000000005,4.367232172744767e-06
27.0,12.5,6.800000000000001,2.4412203683954456e-06
27.0,12.5,7.0,1.3277094640229938e-06
27.0,12.5,7.2,7.016708435282812e-07
27.0,12.5,7.4,3.5984099120926756e-07
27.0,12.5,7.6000000000000005,1.7882139757960902e-07
27.0,12.5,7.800000000000001,8.598363719176503e-08
27.0,12.5,8.0,3.994156599796087e-08
27.0,12.5,8.200000000000001,1.7895382894881195e-08
27.0,12.5,8.4,7.720117793418609e-09
27.0,12.5,8.6,3.201101325846255e-09
27.0,12.5,8.8,1.2733755796790772e-09
27.0,12.5,9.0,4.850047954299057e-10
27.0,12.5,9.200000000000001,1.76513841634434e-10
27.0,12.5,9.4,6.125247073331523e-11
27.0,12.5,9.600000000000001,2.0221137199250374e-11
27.0,12.5,9.8,6.335832977876791e-12
27.0,12.5,10.0,1.8795288165390832e-12
27.0,12.5,10.200000000000001,5.265285718044149e-13
27.0,12.5,10.4,1.3891539781900427e-13
27.0,12.5,10.600000000000001,3.441968415359743e-14
27.0,12.5,10.8,7.985573971037694e-15
27.0,12.5,11.0,1.7294272364035876e-15
27.0,12.5,11.200000000000001,3.484865839384731e-16
27.0,12.5,11.4,6.511510367587619e-17
27.0,12.5,11.600000000000001,1.1242012356908297e-17
27.0,12.5,11.8,1.7867136203486642e-18
27.0,12.5,12.0,2.6038746102386517e-19
27.0,12.5,12.200000000000001,3.465494582356396e-20
27.0,12.5,12.4,4.194040447810881e-21
27.0,12.5,12.600000000000001,4.594908595293316e-22
27.0,12.5,12.8,4.53587384393647e-23
27.0,12.5,13.0,4.014688368993449e-24
27.0,12.5,13.200000000000001,3.1696836621570577e-25
27.0,12.5,13.4,2.2203138754037866e-26
27.0,12.5,13.600000000000001,1.3721390685850238e-27
27.0,12.5,13.8,7.437084347808039e-29
27.0,12.5,14.0,3.513522653057225e-30
27.0,12.5,14.200000000000001,1.437495123937406e-31
27.0,12.5,14.4,5.058819110408598e-33
27.0,12.5,14.600000000000001,1.5205050925338393e-34
27.0,12.5,14.8,3.874307344151279e-36
27.0,12.5,15.0,8.303994874805636e-38
27.0,12.5,15.200000000000001,1.4850015655078828e-39
27.0,12.5,15.4,2.1968822377383841e-41
27.0,12.5,15.600000000000001,2.664680627413012e-43
27.0,12.5,15.8,2.6252921318636373e-45
27.0,12.5,16.0,2.0804065290524662e-47
27.0,12.5,16.2,1.3125030243106842e-49
27.0,12.5,16.400000000000002,6.521798169909098e-52
27.0,12.5,16.6,2.523845740315752e-54
27.0,12.5,16.8,7.517437888173211e-57
27.0,12.5,17.0,1.7022780905982591e-59
27.0,12.5,17.2,2.892905898599972e-62
27.0,12.5,17.400000000000002,3.6400415741538315e-65
27.0,12.5,17.6,3.343450115521817e-68
27.0,12.5,17.8,2.2088087929561157e-71
27.0,12.5,18.0,1.0333581843524649e-74
27.0,12.5,18.2,3.3682936859160607e-78
27.0,12.5,18.400000000000002,7.520371041719571e-82
27.0,12.5,18.6,1.1297808594718345e-85
27.0,12.5,18.8,1.1208956111756016e-89
27.0,12.5,19.0,7.20211955892844e-94
27.0,12.5,19.200000000000003,2.9362137630936533e-98
27.0,12.5,19.400000000000002,7.434232080983252e-103
27.0,12.5,19.6,1.1430250770715548e-107
27.0,12.5,19.8,1.0424067159098035e-112
27.0,12.5,20.0,5.501611081740457e-118
27.0,15.0,0.0,0.06720551273974976
27.0,15.0,0.2,0.059175535171927786
27.0,15.0,0.4,0.05179347361790945
27.0,15.0,0.6000000000000001,0.04504853665949065
27.0,15.0,0.8,0.03892517858033236
27.0,15.0,1.0,0.03340336579256253
27.0,15.0,1.2000000000000002,0.028458932548547
27.0,15.0,1.4000000000000001,0.02406401965516843
27.0,15.0,1.6,0.02018758674557626
27.0,15.0,1.8,0.01679598564584939
27.0,15.0,2.0,0.013853579672368938
27.0,15.0,2.2,0.011323391483287202
27.0,15.0,2.4000000000000004,0.009167760547677971
27.0,15.0,2.6,0.007348990528530003
27.0,15.0,2.8000000000000003,0.005829967002986964
27.0,15.0,3.0,0.004574727017156494
27.0,15.0,3.2,0.0035489639849728676
27.0,15.0,3.4000000000000004,0.0027204543160459092
27.0,15.0,3.6,0.0020593957540748055
27.0,15.0,3.8000000000000003,0.0015386515217864897
27.0,15.0,4.0,0.0011338987480737361
27.0,15.0,4.2,0.0008236840153501504
27.0,15.0,4.4,0.0005893929205514294
27.0,15.0,4.6000000000000005,0.00041514402139084677
27.0,15.0,4.800000000000001,0.00028762021526081177
27.0,15.0,5.0,0.0001958523140593316
27.0,15.0,5.2,0.00013097026044628444
27.0,15.0,5.4,8.593709677231556e-05
27.0,15.0,5.6000000000000005,5.5279552217899585e-05
27.0,15.0,5.800000000000001,3.482713614893862e-05
27.0,15.0,6.0,2.1469148540927097e-05
27.0,15.0,6.2,1.293629859207401e-05
27.0,15.0,6.4,7.610912612480306e-06
27.0,15.0,6.6000000000000005,4.367232172744767e-06
27.0,15.0,6.800000000000001,2.4412203683954456e-06
27.0,15.0,7.0,1.3277094640229938e-06
27.0,15.0,7.2,7.016708435282812e-07
27.0,15.0,7.4,3.5984099120926756e-07
27.0,15.0,7.6000000000000005,1.7882139757960902e-07
27.0,15.0,7.800000000000001,8.598363719176503e-08
27.0,15.0,8.0,3.994156599796087e-08
27.0,15.0,8.200000000000001,1.7895382894881195e-08
27.0,15.0,8.4,7.720117793418609e-09
27.0,15.0,8.6,3.201101325846255e-09
27.0,15.0,8.8,1.2733755796790772e-09
27.0,15.0,9.0,4.850047954299057e-10
27.0,15.0,9.200000000000001,1.76513841634434e-10
27.0,15.0,9.4,6.125247073331523e-11
27.0,15.0,9.600000000000001,2.0221137199250374e-11
27.0,15.0,9.8,6.335832977876791e-12
27.0,15.0,10.0,1.8795288165390832e-12
27.0,15.0,10.200000000000001,5.265285718044149e-13
27.0,15.0,10.4,1.3891539781900427e-13
27.0,15.0,10.600000000000001,3.441968415359743e-14
27.0,15.0,10.8,7.985573971037694e-15
27.0,15.0,11.0,1.7294272364035876e-15
27.0,15.0,11.200000000000001,3.484865839384731e-16
27.0,15.0,11.4,6.511510367587619e-17
27.0,15.0,11.600000000000001,1.1242012356908297e-17
27.0,15.0,11.8,1.7867136203486642e-18
27.0,15.0,12.0,2.6038746102386517e-19
27.0,15.0,12.200000000000001,3.465494582356396e-20
27.0,15.0,12.4,4.194040447810881e-21
27.0,15.0,12.600000000000001,4.594908595293316e-22
27.0,15.0,12.8,4.53587384393647e-23
27.0,15.0,13.0,4.014688368993449e-24
27.0,15.0,13.200000000000001,3.1696836621570577e-25
27.0,15.0,13.4,2.2203138754037866e-26
27.0,15.0,13.600000000000001,1.3721390685850238e-27
27.0,15.0,13.8,7.437084347808039e-29
27.0,15.0,14.0,3.513522653057225e-30
27.0,15.0,14.200000000000001,1.437495123937406e-31
27.0,15.0,14.4,5.058819110408598e-33
27.0,15.0,14.600000000000001,1.5205050925338393e-34
27.0,15.0,14.8,3.874307344151279e-36
27.0,15.0,15.0,8.303994874805636e-38
27.0,15.0,15.200000000000001,1.4850015655078828e-39
27.0,15.0,15.4,2.1968822377383841e-41
27.0,15.0,15.600000000000001,2.664680627413012e-43
27.0,15.0,15.8,2.6252921318636373e-45
27.0,15.0,16.0,2.0804065290524662e-47
27.0,15.0,16.2,1.3125030243106842e-49
27.0,15.0,16.400000000000002,6.521798169909098e-52
27.0,15.0,16.6,2.523845740315752e-54
27.0,15.0,16.8,7.517437888173211e-57
27.0,15.0,17.0,1.7022780905982591e-59
27.0,15.0,17.2,2.892905898599972e-62
27.0,15.0,17.400000000000002,3.6400415741538315e-65
27.0,15.0,17.6,3.343450115521817e-68
27.0,15.0,17.8,2.2088087929561157e-71
27.0,15.0,18.0,1.0333581843524649e-74
27.0,15.0,18.2,3.3682936859160607e-78
27.0,15.0,18.400000000000002,7.520371041719571e-82
27.0,15.0,18.6,1.1297808594718345e-85
27.0,15.0,18.8,1.1208956111756016e-89
27.0,15.0,19.0,7.20211955892844e-94
27.0,15.0,19.200000000000003,2.9362137630936533e-98
27.0,15.0,19.400000000000002,7.434232080983252e-103
27.0,15.0,19.6,1.1430250770715548e-107
27.0,15.0,19.8,1.0424067159098035e-112
27.0,15.0,20.0,5.501611081740457e-118
27.0,17.5,0.0,0.06720551273974976
27.0,17.5,0.2,0.059175535171927786
27.0,17.5,0.4,0.05179347361790945
27.0,17.5,0.6000000000000001,0.04504853665949065
27.0,17.5,0.8,0.03892517858033236
27.0,17.5,1.0,0.03340336579256253
27.0,17.5,1.2000000000000002,0.028458932548547
27.0,17.5,1.4000000000000001,0.02406401965516843
27.0,17.5,1.6,0.02018758674557626
27.0,17.5,1.8,0.01679598564584939
27.0,17.5,2.0,0.013853579672368938
27.0,17.5,2.2,0.011323391483287202
27.0,17.5,2.4000000000000004,0.009167760547677971
27.0,17.5,2.6,0.007348990528530003
27.0,17.5,2.8000000000000003,0.005829967002986964
27.0,17.5,3.0,0.004574727017156494
27.0,17.5,3.2,0.0035489639849728676
27.0,17.5,3.4000000000000004,0.0027204543160459092
27.0,17.5,3.6,0.0020593957540748055
27.0,17.5,3.8000000000000003,0.0015386515217864897
27.0,17.5,4.0,0.0011338987480737361
27.0,17.5,4.2,0.0008236840153501504
27.0,17.5,4.4,0.0005893929205514294
27.0,17.5,4.6000000000000005,0.00041514402139084677
27.0,17.5,4.800000000000001,0.00028762021526081177
27.0,17.5,5.0,0.0001958523140593316
27.0,17.5,5.2,0.00013097026044628444
27.0,17.5,5.4,8.593709677231556e-05
27.0,17.5,5.6000000000000005,5.5279552217899585e-05
27.0,17.5,5.800000000000001,3.482713614893862e-05
27.0,17.5,6.0,2.1469148540927097e-05
27.0,17.5,6.2,1.293629859207401e-05
27.0,17.5,6.4,7.610912612480306e-06
27.0,17.5,6.6000000000000005,4.367232172744767e-06
27.0,17.5,6.800000000000001,2.4412203683954456e-06
27.0,17.5,7.0,1.3277094640229938e-06
27.0,17.5,7.2,7.016708435282812e-07
27.0,17.5,7.4,3.5984099120926756e-07
27.0,17.5,7.6000000000000005,1.7882139757960902e-07
27.0,17.5,7.800000000000001,8.598363719176503e-08
27.0,17.5,8.0,3.994156599796087e-08
27.0,17.5,8.200000000000001,1.7895382894881195e-08
27.0,17.5,8.4,7.720117793418609e-09
27.0,17.5,8.6,3.201101325846255e-09
27.0,17.5,8.8,1.2733755796790772e-09
27.0,17.5,9.0,4.850047954299057e-10
27.0,17.5,9.200000000000001,1.76513841634434e-10
27.0,17.5,9.4,6.125247073331523e-11
27.0,17.5,9.600000000000001,2.0221137199250374e-11
27.0,17.5,9.8,6.335832977876791e-12
27.0,17.5,10.0,1.8795288165390832e-12
27.0,17.5,10.200000000000001,5.265285718044149e-13
27.0,17.5,10.4,1.3891539781900427e-13
27.0,17.5,10.600000000000001,3.441968415359743e-14
27.0,17.5,10.8,7.985573971037694e-15
27.0,17.5,11.0,1.7294272364035876e-15
27.0,17.5,11.200000000000001,3.484865839384731e-16
27.0,17.5,11.4,6.511510367587619e-17
27.0,17.5,11.600000000000001,1.1242012356908297e-17
27.0,17.5,11.8,1.7867136203486642e-18
27.0,17.5,12.0,2.6038746102386517e-19
27.0,17.5,12.200000000000001,3.465494582356396e-20
27.0,17.5,12.4,4.194040447810881e-21
27.0,17.5,12.600000000000001,4.594908595293316e-22
27.0,17.5,12.8,4.53587384393647e-23
27.0,17.5,13.0,4.014688368993449e-24
27.0,17.5,13.200000000000001,3.1696836621570577e-25
27.0,17.5,13.4,2.2203138754037866e-26
27.0,17.5,13.600000000000001,1.3721390685850238e-27
27.0,17.5,13.8,7.437084347808039e-29
27.0,17.5,14.0,3.513522653057225e-30
27.0,17.5,14.200000000000001,1.437495123937406e-31
27.0,17.5,14.4,5.058819110408598e-33
27.0,17.5,14.600000000000001,1.5205050925338393e-34
27.0,17.5,14.8,3.874307344151279e-36
27.0,17.5,15.0,8.303994874805636e-38
27.0,17.5,15.200000000000001,1.4850015655078828e-39
27.0,17.5,15.4,2.1968822377383841e-41
27.0,17.5,15.600000000000001,2.664680627413012e-43
27.0,17.5,15.8,2.6252921318636373e-45
27.0,17.5,16.0,2.0804065290524662e-47
27.0,17.5,16.2,1.3125030243106842e-49
27.0,17.5,16.400000000000002,6.521798169909098e-52
27.0,17.5,16.6,2.523845740315752e-54
27.0,17.5,16.8,7.517437888173211e-57
27.0,17.5,17.0,1.7022780905982591e-59
27.0,17.5,17.2,2.892905898599972e-62
27.0,17.5,17.400000000000002,3.6400415741538315e-65
27.0,17.5,17.6,3.343450115521817e-68
27.0,17.5,17.8,2.2088087929561157e-71
27.0,17.5,18.0,1.0333581843524649e-74
27.0,17.5,18.2,3.3682936859160607e-78
27.0,17.5,18.400000000000002,7.520371041719571e-82
27.0,17.5,18.6,1.1297808594718345e-85
27.0,17.5,18.8,1.1208956111756016e-89
27.0,17.5,19.0,7.20211955892844e-94
27.0,17.5,19.200000000000003,2.9362137630936533e-98
27.0,17.5,19.400000000000002,7.434232080983252e-103
27.0,17.5,19.6,1.1430250770715548e-107
27.0,17.5,19.8,1.0424067159098035e-112
27.0,17.5,20.0,5.501611081740457e-118
27.0,20.0,0.0,0.06720551273974976
27.0,20.0,0.2,0.059175535171927786
27.0,20.0,0.4,0.05179347361790945
27.0,20.0,0.6000000000000001,0.04504853665949065
27.0,20.0,0.8,0.03892517858033236
27.0,20.0,1.0,0.03340336579256253
27.0,20.0,1.2000000000000002,0.028458932548547
27.0,20.0,1.4000000000000001,0.02406401965516843
27.0,20.0,1.6,0.02018758674557626
27.0,20.0,1.8,0.01679598564584939
27.0,20.0,2.0,0.013853579672368938
27.0,20.0,2.2,0.011323391483287202
27.0,20.0,2.4000000000000004,0.009167760547677971
27.0,20.0,2.6,0.007348990528530003
27.0,20.0,2.8000000000000003,0.005829967002986964
27.0,20.0,3.0,0.004574727017156494
27.0,20.0,3.2,0.0035489639849728676
27.0,20.0,3.4000000000000004,0.0027204543160459092
27.0,20.0,3.6,0.0020593957540748055
27.0,20.0,3.8000000000000003,0.0015386515217864897
27.0,20.0,4.0,0.0011338987480737361
27.0,20.0,4.2,0.0008236840153501504
27.0,20.0,4.4,0.0005893929205514294
27.0,20.0,4.6000000000000005,0.00041514402139084677
27.0,20.0,4.800000000000001,0.00028762021526081177
27.0,20.0,5.0,0.0001958523140593316
27.0,20.0,5.2,0.00013097026044628444
27.0,20.0,5.4,8.593709677231556e-05
27.0,20.0,5.6000000000000005,5.5279552217899585e-05
27.0,20.0,5.800000000000001,3.482713614893862e-05
27.0,20.0,6.0,2.1469148540927097e-05
27.0,20.0,6.2,1.293629859207401e-05
27.0,20.0,6.4,7.610912612480306e-06
27.0,20.0,6.6000000000000005,4.367232172744767e-06
27.0,20.0,6.800000000000001,2.4412203683954456e-06
27.0,20.0,7.0,1.3277094640229938e-06
27.0,20.0,7.2,7.016708435282812e-07
27.0,20.0,7.4,3.5984099120926756e-07
27.0,20.0,7.6000000000000005,1.7882139757960902e-07
27.0,20.0,7.800000000000001,8.598363719176503e-08
27.0,20.0,8.0,3.994156599796087e-08
27.0,20.0,8.200000000000001,1.7895382894881195e-08
27.0,20.0,8.4,7.720117793418609e-09
27.0,20.0,8.6,3.201101325846255e-09
27.0,20.0,8.8,1.2733755796790772e-09
27.0,20.0,9.0,4.850047954299057e-10
27.0,20.0,9.200000000000001,1.76513841634434e-10
27.0,20.0,9.4,6.125247073331523e-11
27.0,20.0,9.600000000000001,2.0221137199250374e-11
27.0,20.0,9.8,6.335832977876791e-12
27.0,20.0,10.0,1.8795288165390832e-12
27.0,20.0,10.200000000000001,5.265285718044149e-13
27.0,20.0,10.4,1.3891539781900427e-13
27.0,20.0,10.600000000000001,3.441968415359743e-14
27.0,20.0,10.8,7.985573971037694e-15
27.0,20.0,11.0,1.7294272364035876e-15
27.0,20.0,11.200000000000001,3.484865839384731e-16
27.0,20.0,11.4,6.511510367587619e-17
27.0,20.0,11.600000000000001,1.1242012356908297e-17
27.0,20.0,11.8,1.7867136203486642e-18
27.0,20.0,12.0,2.6038746102386517e-19
27.0,20.0,12.200000000000001,3.465494582356396e-20
27.0,20.0,12.4,4.194040447810881e-21
27.0,20.0,12.600000000000001,4.594908595293316e-22
27.0,20.0,12.8,4.53587384393647e-23
27.0,20.0,13.0,4.014688368993449e-24
27.0,20.0,13.200000000000001,3.1696836621570577e-25
27.0,20.0,13.4,2.2203138754037866e-26
27.0,20.0,13.600000000000001,1.3721390685850238e-27
27.0,20.0,13.8,7.437084347808039e-29
27.0,20.0,14.0,3.513522653057225e-30
27.0,20.0,14.200000000000001,1.437495123937406e-31
27.0,20.0,14.4,5.058819110408598e-33
27.0,20.0,14.600000000000001,1.5205050925338393e-34
27.0,20.0,14.8,3.874307344151279e-36
27.0,20.0,15.0,8.303994874805636e-38
27.0,20.0,15.200000000000001,1.4850015655078828e-39
27.0,20.0,15.4,2.1968822377383841e-41
27.0,20.0,15.600000000000001,2.664680627413012e-43
27.0,20.0,15.8,2.6252921318636373e-45
27.0,20.0,16.0,2.0804065290524662e-47
27.0,20.0,16.2,1.3125030243106842e-49
27.0,20.0,16.400000000000002,6.521798169909098e-52
27.0,20.0,16.6,2.523845740315752e-54
27.0,20.0,16.8,7.517437888173211e-57
27.0,20.0,17.0,1.7022780905982591e-59
27.0,20.0,17.2,2.892905898599972e-62
27.0,20.0,17.400000000000002,3.6400415741538315e-65
27.0,20.0,17.6,3.343450115521817e-68
27.0,20.0,17.8,2.2088087929561157e-71
27.0,20.0,18.0,1.0333581843524649e-74
27.0,20.0,18.2,3.3682936859160607e-78
27.0,20.0,18.400000000000002,7.520371041719571e-82
27.0,20.0,18.6,1.1297808594718345e-85
27.0,20.0,18.8,1.1208956111756016e-89
27.0,20.0,19.0,7.20211955892844e-94
27.0,20.0,19.200000000000003,2.9362137630936533e-98
27.0,20.0,19.400000000000002,7.434232080983252e-103
27.0,20.0,19.6,1.1430250770715548e-107
27.0,20.0,19.8,1.0424067159098035e-112
27.0,20.0,20.0,5.501611081740457e-118
28.0,5.0,0.0,0.06081006262521795
28.0,5.0,0.2,0.05329248593687882
28.0,5.0,0.4,0.04641470512316118
28.0,5.0,0.6000000000000001,0.04016215518026747
28.0,5.0,0.8,0.03451571964172968
28.0,5.0,1.0,0.029452067929702577
28.0,5.0,1.2000000000000002,0.02494407729431146
28.0,5.0,1.4000000000000001,0.020961330554550378
28.0,5.0,1.6,0.017470677792328117
28.0,5.0,1.8,0.014436847368700519
28.0,5.0,2.0,0.011823089301939592
28.0,5.0,2.2,0.00959183233744672
28.0,5.0,2.4000000000000004,0.0077053350955160116
28.0,5.0,2.6,0.006126311615881346
28.0,5.0,2.8000000000000003,0.004818512491379173
28.0,5.0,3.0,0.0037472446018680726
28.0,5.0,3.2,0.0028798151630473816
28.0,5.0,3.4000000000000004,0.0021858892647863533
28.0,5.0,3.6,0.0016377540986424104
28.0,5.0,3.8000000000000003,0.001210487420950745
28.0,5.0,4.0,0.0008820321880577683
28.0,5.0,4.2,0.0006331834437146522
28.0,5.0,4.4,0.00044749715878788723
28.0,5.0,4.6000000000000005,0.0003111335835973171
28.0,5.0,4.800000000000001,0.0002126496000352808
28.0,5.0,5.0,0.00014275546185605484
28.0,5.0,5.2,9.405118510374192e-05
28.0,5.0,5.4,6.0756783910417366e-05
28.0,5.0,5.6000000000000005,3.844870535069068e-05
28.0,5.0,5.800000000000001,2.3812423993041555e-05
28.0,5.0,6.0,1.4418466523333296e-05
28.0,5.0,6.2,8.526405015524138e-06
28.0,5.0,6.4,4.918813068892525e-06
28.0,5.0,6.6000000000000005,2.7650016970841763e-06
28.0,5.0,6.800000000000001,1.5126574019760425e-06
28.0,5.0,7.0,8.043409893569758e-07
28.0,5.0,7.2,4.151570780542908e-07
